"lon","lat","iso3c","type"
-87.322439,13.119906,"HND","shrimp"
-87.356011,13.074375,"HND","shrimp"
-87.208875,13.042228,"HND","shrimp"
-87.244294,13.023428,"HND","shrimp"
-87.251928,12.998864,"HND","shrimp"
-87.269952,13.124543,"HND","shrimp"
-87.275051,12.999111,"HND","shrimp"
-87.428056,13.262778,"HND","shrimp"
-87.460833,13.256389,"HND","shrimp"
113.404261,-8.380153,"IDN","shrimp"
105.794361,-4.049333,"IDN","shrimp"
113.17,-7.73,"IDN","shrimp"
105.838306,-4.594833,"IDN","shrimp"
105.830389,-4.617222,"IDN","shrimp"
79.269,10.239944,"IND","shrimp"
81.804556,16.504917,"IND","shrimp"
81.802708,16.505383,"IND","shrimp"
81.800778,16.508167,"IND","shrimp"
72.857265,20.965182,"IND","shrimp"
82.266753,16.776664,"IND","shrimp"
82.096008,16.860423,"IND","shrimp"
81.603717,16.688481,"IND","shrimp"
87.04,21.48,"IND","shrimp"
80.106872,14.39354,"IND","shrimp"
80.171275,14.586425,"IND","shrimp"
79.844083,11.200694,"IND","shrimp"
88.025556,22.023556,"IND","shrimp"
88.025556,22.023556,"IND","shrimp"
87.923275,22.114625,"IND","shrimp"
87.923275,22.114625,"IND","shrimp"
87.685611,21.834833,"IND","shrimp"
87.684694,21.835417,"IND","shrimp"
87.685583,21.837472,"IND","shrimp"
87.68575,21.83794,"IND","shrimp"
87.69385,21.84928,"IND","shrimp"
87.69385,21.84928,"IND","shrimp"
87.68781,21.83582,"IND","shrimp"
87.68659,21.83489,"IND","shrimp"
87.68526,21.83874,"IND","shrimp"
87.68526,21.83874,"IND","shrimp"
87.68738,21.83637,"IND","shrimp"
87.69085,21.83302,"IND","shrimp"
87.69151,21.83606,"IND","shrimp"
87.69151,21.83606,"IND","shrimp"
87.68812,21.83564,"IND","shrimp"
87.68378,21.83924,"IND","shrimp"
87.68164,21.83647,"IND","shrimp"
87.68772,21.83386,"IND","shrimp"
87.68875,21.83454,"IND","shrimp"
87.68696,21.83526,"IND","shrimp"
87.68454,21.83475,"IND","shrimp"
87.68477,21.83482,"IND","shrimp"
87.68332,21.83194,"IND","shrimp"
87.6814,21.83651,"IND","shrimp"
87.68234,21.83559,"IND","shrimp"
81.684111,16.513861,"IND","shrimp"
81.763056,16.456944,"IND","shrimp"
81.304167,16.320556,"IND","shrimp"
81.763147,16.456936,"IND","shrimp"
81.603719,16.68847,"IND","shrimp"
81.106333,16.513944,"IND","shrimp"
81.799583,16.510583,"IND","shrimp"
81.106322,16.513936,"IND","shrimp"
88.017778,22.007222,"IND","shrimp"
79.823008,10.67058,"IND","shrimp"
80.060959,14.809616,"IND","shrimp"
81.183583,16.295861,"IND","shrimp"
81.852833,16.453417,"IND","shrimp"
80.166111,15.494722,"IND","shrimp"
86.307597,19.955811,"IND","shrimp"
82.60327,17.301053,"IND","shrimp"
82.18897,16.786253,"IND","shrimp"
80.15748,15.504801,"IND","shrimp"
80.123056,14.728889,"IND","shrimp"
81.112361,16.069389,"IND","shrimp"
81.112361,16.069389,"IND","shrimp"
81.772269,16.401917,"IND","shrimp"
81.713311,16.390372,"IND","shrimp"
81.730525,16.343189,"IND","shrimp"
81.510751,16.507177,"IND","shrimp"
82.121083,16.863119,"IND","shrimp"
80.165236,15.496206,"IND","shrimp"
87.899997,21.783331,"IND","shrimp"
87.702482,21.6681,"IND","shrimp"
81.732681,16.835086,"IND","shrimp"
81.733972,16.864194,"IND","shrimp"
86.818019,21.145033,"IND","shrimp"
82.220278,17.618889,"IND","shrimp"
80.161903,15.505028,"IND","shrimp"
83.799,18.17,"IND","shrimp"
80.21418,15.705228,"IND","shrimp"
78.941694,9.644722,"IND","shrimp"
78.942333,9.640778,"IND","shrimp"
78.941694,9.641806,"IND","shrimp"
78.941694,9.641806,"IND","shrimp"
86.975639,21.428833,"IND","shrimp"
79.237722,10.183778,"IND","shrimp"
87.740961,21.894608,"IND","shrimp"
87.712672,21.697797,"IND","shrimp"
87.73825,21.701681,"IND","shrimp"
87.728844,21.701128,"IND","shrimp"
80.149306,14.378583,"IND","shrimp"
79.966294,14.180694,"IND","shrimp"
80.161562,14.397502,"IND","shrimp"
78.096667,8.663556,"IND","shrimp"
78.101194,8.665278,"IND","shrimp"
78.094694,8.663667,"IND","shrimp"
80.843978,15.803467,"IND","shrimp"
80.855494,15.822317,"IND","shrimp"
81.306878,16.319214,"IND","shrimp"
82.094944,16.856667,"IND","shrimp"
82.105957,16.846087,"IND","shrimp"
82.093417,16.847194,"IND","shrimp"
87.943056,22.125,"IND","shrimp"
80.171784,14.592678,"IND","shrimp"
80.012812,14.191602,"IND","shrimp"
80.031307,14.298792,"IND","shrimp"
80.01283,14.19152,"IND","shrimp"
50.691944,29.2127779878214,"IRN","shrimp"
50.689722,29.3208329878677,"IRN","shrimp"
50.613056,29.5361109879609,"IRN","shrimp"
51.1475,28.7724999876366,"IRN","shrimp"
51.343056,28.1599999873902,"IRN","shrimp"
51.002778,29.0722219877617,"IRN","shrimp"
56.869167,27.1083329869989,"IRN","shrimp"
56.858333,27.0866669869914,"IRN","shrimp"
61.458333,25.1672219864007,"IRN","shrimp"
61.444444,25.1927779864074,"IRN","shrimp"
48.579097,30.05293698819,"IRN","shrimp"
55.399444,26.7849999868876,"IRN","shrimp"
53.507778,26.9313889869375,"IRN","shrimp"
51.057222,28.7569439876302,"IRN","shrimp"
44.491667,-16.569444,"MDG","shrimp"
47.037917,-15.568425,"MDG","shrimp"
-109.820531,26.852353,"MEX","shrimp"
-111.848433,28.683878,"MEX","shrimp"
-111.829639,28.719989,"MEX","shrimp"
-111.836244,28.782661,"MEX","shrimp"
-110.083561,27.154806,"MEX","shrimp"
-110.085119,27.13075,"MEX","shrimp"
-110.3975,27.272367,"MEX","shrimp"
-110.329133,27.191183,"MEX","shrimp"
-110.3728,27.29255,"MEX","shrimp"
-111.928333,28.772222,"MEX","shrimp"
-111.787917,28.6457,"MEX","shrimp"
99.826952,6.433288,"MYS","shrimp"
102.463536,2.108604,"MYS","shrimp"
110.210032,1.676758,"MYS","shrimp"
103.438388314933,3.01804654422182,"MYS","shrimp"
102.721589,5.674088,"MYS","shrimp"
103.328932,4.984545,"MYS","shrimp"
102.827394171984,5.59725227352606,"MYS","shrimp"
111.18347,2.19705,"MYS","shrimp"
100.704595,3.888025,"MYS","shrimp"
100.975557,3.663462,"MYS","shrimp"
103.446051,3.203638,"MYS","shrimp"
164.668944,-20.946539,"NCL","shrimp"
165.694861,-21.739028,"NCL","shrimp"
-87.172827,12.847134,"NIC","shrimp"
-87.303439,12.931014,"NIC","shrimp"
-80.3934,7.413,"PAN","shrimp"
-80.387417,-3.515444,"PER","shrimp"
40.030864,20.287253,"SAU","shrimp"
41.897791,17.806544,"SAU","shrimp"
100.321908,7.959906,"THA","shrimp"
98.398417,8.965222,"THA","shrimp"
98.400083,8.970139,"THA","shrimp"
98.234389,8.726083,"THA","shrimp"
99.774,6.958694,"THA","shrimp"
102.612222,12.291944,"THA","shrimp"
99.406389,7.368889,"THA","shrimp"
99.208056,9.25325,"THA","shrimp"
99.82325,6.8305,"THA","shrimp"
99.757528,6.951611,"THA","shrimp"
99.757528,6.951611,"THA","shrimp"
99.254514,10.370517,"THA","shrimp"
99.536058,9.214556,"THA","shrimp"
99.220625,9.215414,"THA","shrimp"
99.227917,9.504867,"THA","shrimp"
99.585645,9.247044,"THA","shrimp"
102.123611,12.499917,"THA","shrimp"
99.50038,9.199725,"THA","shrimp"
-96.209726,28.709786,"USA","shrimp"
-96.203732,28.731171,"USA","shrimp"
-96.81391,28.369096,"USA","shrimp"
-97.452599,26.32333,"USA","shrimp"
-97.322755,26.149413,"USA","shrimp"
-88.254304,30.403144,"USA","shrimp"
-159.669555,21.957597,"USA","shrimp"
-85.287438,29.859915,"USA","shrimp"
-82.113475,26.602097,"USA","shrimp"
-80.55559,24.972378,"USA","shrimp"
-71.949374,10.128371,"VEN","shrimp"
-71.347176,9.081857,"VEN","shrimp"
-71.027481,11.074353,"VEN","shrimp"
-72.055717,9.910764,"VEN","shrimp"
-72.144308,9.839819,"VEN","shrimp"
-71.989472,10.155589,"VEN","shrimp"
-64.7295,10.109917,"VEN","shrimp"
-65.20775,10.046847,"VEN","shrimp"
-72.010833,10.001667,"VEN","shrimp"
-71.158333,11.013611,"VEN","shrimp"
-71.988056,10.11,"VEN","shrimp"
104.920864,8.899944,"VNM","shrimp"
105.227733,8.773919,"VNM","shrimp"
105.259939,8.801267,"VNM","shrimp"
105.226952,8.783594,"VNM","shrimp"
105.245911,8.788222,"VNM","shrimp"
105.241425,8.7946,"VNM","shrimp"
105.596001,9.150155,"VNM","shrimp"
106.038569,9.418278,"VNM","shrimp"
104.592,10.381,"VNM","shrimp"
105.961519,9.295089,"VNM","shrimp"
106.527808,9.728119,"VNM","shrimp"
105.321314,8.867517,"VNM","shrimp"
105.448768,9.272798,"VNM","shrimp"
109.231111,13.618889,"VNM","shrimp"
105.972622,9.423728,"VNM","shrimp"
105.973031,9.422819,"VNM","shrimp"
105.972619,9.414542,"VNM","shrimp"
105.972269,9.415903,"VNM","shrimp"
105.965817,9.398367,"VNM","shrimp"
105.964914,9.401564,"VNM","shrimp"
105.972631,9.417522,"VNM","shrimp"
105.972481,9.417561,"VNM","shrimp"
105.965844,9.397411,"VNM","shrimp"
105.973139,9.408767,"VNM","shrimp"
105.972575,9.417136,"VNM","shrimp"
105.966892,9.398739,"VNM","shrimp"
104.587191,10.26798,"VNM","shrimp"
105.439833,9.167383,"VNM","shrimp"
105.492425,9.165886,"VNM","shrimp"
105.500375,9.141833,"VNM","shrimp"
105.470111,9.116461,"VNM","shrimp"
105.49245,9.154469,"VNM","shrimp"
106.161389,9.423611,"VNM","shrimp"
106.044961,9.422633,"VNM","shrimp"
106.650363,10.030199,"VNM","shrimp"
106.529569,9.727928,"VNM","shrimp"
106.531072,9.729136,"VNM","shrimp"
106.038544,9.419406,"VNM","shrimp"
106.03415,9.426547,"VNM","shrimp"
106.041458,9.426617,"VNM","shrimp"
106.044383,9.431094,"VNM","shrimp"
106.043047,9.427889,"VNM","shrimp"
106.038711,9.417467,"VNM","shrimp"
106.040347,9.420883,"VNM","shrimp"
106.039853,9.423089,"VNM","shrimp"
106.042306,9.420136,"VNM","shrimp"
106.047739,9.421172,"VNM","shrimp"
106.047842,9.421231,"VNM","shrimp"
106.045644,9.422594,"VNM","shrimp"
106.042458,9.422825,"VNM","shrimp"
106.038542,9.418211,"VNM","shrimp"
106.041847,9.420775,"VNM","shrimp"
106.043239,9.429328,"VNM","shrimp"
106.043567,9.429481,"VNM","shrimp"
106.043183,9.428781,"VNM","shrimp"
106.041939,9.422525,"VNM","shrimp"
106.04225,9.422083,"VNM","shrimp"
106.040556,9.420622,"VNM","shrimp"
106.043567,9.429456,"VNM","shrimp"
106.0451,9.423633,"VNM","shrimp"
106.043342,9.422689,"VNM","shrimp"
105.963289,9.468264,"VNM","shrimp"
105.95495,9.480753,"VNM","shrimp"
105.963589,9.4659,"VNM","shrimp"
105.95815,9.461781,"VNM","shrimp"
106.022131,9.404825,"VNM","shrimp"
106.022058,9.407731,"VNM","shrimp"
105.368611,9.0625,"VNM","shrimp"
106.274731,9.552436,"VNM","shrimp"
106.276331,9.583997,"VNM","shrimp"
106.221742,9.579731,"VNM","shrimp"
106.178061,9.634267,"VNM","shrimp"
106.180414,9.637925,"VNM","shrimp"
106.207361,9.610583,"VNM","shrimp"
106.146331,9.659981,"VNM","shrimp"
106.263958,9.565981,"VNM","shrimp"
106.253667,9.551314,"VNM","shrimp"
106.263719,9.573775,"VNM","shrimp"
106.229536,9.510197,"VNM","shrimp"
106.265617,9.577978,"VNM","shrimp"
105.912222,9.381389,"VNM","shrimp"
105.910833,9.375833,"VNM","shrimp"
105.907778,9.380833,"VNM","shrimp"
105.906753,9.384786,"VNM","shrimp"
105.905892,9.381328,"VNM","shrimp"
105.905661,9.381036,"VNM","shrimp"
105.900194,9.380967,"VNM","shrimp"
105.897411,9.379053,"VNM","shrimp"
105.900808,9.381392,"VNM","shrimp"
105.905542,9.37235,"VNM","shrimp"
105.906661,9.372353,"VNM","shrimp"
105.906531,9.375244,"VNM","shrimp"
105.899758,9.380542,"VNM","shrimp"
105.906681,9.376617,"VNM","shrimp"
105.898208,9.375461,"VNM","shrimp"
105.900381,9.374425,"VNM","shrimp"
105.913389,9.388353,"VNM","shrimp"
105.751419,9.212283,"VNM","shrimp"
106.153494,9.420581,"VNM","shrimp"
105.928011,9.288797,"VNM","shrimp"
105.883419,9.273875,"VNM","shrimp"
105.892606,9.285697,"VNM","shrimp"
108.477689,11.087244,"VNM","shrimp"
106.677944,10.027944,"VNM","shrimp"
105.201056,8.830222,"VNM","shrimp"
104.550467,10.302261,"VNM","shrimp"
106.115333,9.436542,"VNM","shrimp"
107.341597,10.478136,"VNM","shrimp"
106.109667,9.434028,"VNM","shrimp"
105.754036,9.281942,"VNM","shrimp"
109.120414,11.82855,"VNM","shrimp"
105.055742,8.815307,"VNM","shrimp"
104.971636,8.816306,"VNM","shrimp"
107.401389,16.728611,"VNM","shrimp"
104.973417,8.819959,"VNM","shrimp"
107.420244,16.708968,"VNM","shrimp"
105.914806,9.290194,"VNM","shrimp"
105.242175,8.778741,"VNM","shrimp"
106.80831,20.819586,"VNM","shrimp"
104.583861,10.343861,"VNM","shrimp"
106.0795,9.447006,"VNM","shrimp"
109.19278,12.611666,"VNM","shrimp"
105.227111,8.844861,"VNM","shrimp"
106.039808,9.386114,"VNM","shrimp"
106.106944,9.44025,"VNM","shrimp"
105.287947,9.139914,"VNM","shrimp"
106.128528,9.426117,"VNM","shrimp"
108.741419,11.274003,"VNM","shrimp"
105.210333,8.835167,"VNM","shrimp"
105.400856,9.093542,"VNM","shrimp"
106.113194,9.342844,"VNM","shrimp"
107.378966,16.733468,"VNM","shrimp"
106.641158,10.020804,"VNM","shrimp"
106.723056,10.263706,"VNM","shrimp"
105.7939,9.250828,"VNM","shrimp"
107.303306,10.442689,"VNM","shrimp"
105.238961,8.851989,"VNM","shrimp"
105.264806,9.261167,"VNM","shrimp"
105.082111,8.675278,"VNM","shrimp"
106.660583,10.061917,"VNM","shrimp"
106.158389,9.356525,"VNM","shrimp"
108.74225,11.259028,"VNM","shrimp"
106.636528,10.002083,"VNM","shrimp"
105.602919,9.180386,"VNM","shrimp"
105.600978,9.178889,"VNM","shrimp"
105.207722,8.832778,"VNM","shrimp"
105.272222,8.808722,"VNM","shrimp"
105.786269,9.292239,"VNM","shrimp"
106.672944,10.033389,"VNM","shrimp"
106.159094,9.391607,"VNM","shrimp"
106.153526,9.375861,"VNM","shrimp"
106.159057,9.420584,"VNM","shrimp"
106.156851,9.418865,"VNM","shrimp"
106.157974,9.419862,"VNM","shrimp"
106.153676,9.420822,"VNM","shrimp"
106.156282,9.418275,"VNM","shrimp"
106.711667,10.079722,"VNM","shrimp"
106.134978,9.427531,"VNM","shrimp"
105.885528,9.323583,"VNM","shrimp"
105.887333,9.321278,"VNM","shrimp"
106.133,9.436278,"VNM","shrimp"
106.251667,9.566722,"VNM","shrimp"
109.183972,14.1955,"VNM","shrimp"
105.741621,9.226196,"VNM","shrimp"
105.793278,9.267528,"VNM","shrimp"
105.789892,9.240841,"VNM","shrimp"
105.793278,9.267528,"VNM","shrimp"
105.791878,9.236042,"VNM","shrimp"
105.78606,9.237747,"VNM","shrimp"
105.793124,9.239125,"VNM","shrimp"
105.083709,8.796178,"VNM","shrimp"
105.08843,8.79991,"VNM","shrimp"
105.585861,9.169417,"VNM","shrimp"
